,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
689,1976,1156,295,295,1976,388,1751,1156,295,1976,1156,388,1281,1281,1457,771,771,1312,1281,1457,388,1851,1312,1457,771,295,1851,1398,1976,388,1271,1398,388,1281,1457,1312,1851,1398,1312,771,1271,1312,771,1312,388,295,1751,1976,771,1281,1976,771,1851,1976,295,771,1851,388,1312,1751,1271,1457,1398,295,771,1398,295,1751,1156,1281,1976,771,1281,1271,1751,1851,1976,1851,771,1271,1281,1271,1398,1976,1398,295,1281,1976,1312,1281,295,388,1281,1751,1851,1312,295,1271,1398,1398,1751.0,1156.0,388.0,1851.0,1156.0,1398.0,1398.0,1976.0,771.0,388.0,1271.0,1751.0,1312.0,1312.0,1398.0,1156.0,1851.0,1312.0,1156.0,1457.0,1457.0,1398.0,1457.0,1751.0,1271.0,1851.0,1312.0,388.0,1457.0,1312.0,1156.0,1398.0,1312.0,1312.0,1398.0,771.0,388.0,1156.0,1457.0,295.0,1281.0,1751.0,1281.0,295.0,771.0,1976.0,295.0,1457.0,388.0,771.0,1457.0,295.0,1312.0,771.0,1851.0,1851.0,295.0,1976.0,771.0,1457.0,388.0,295.0,1976.0,771.0,1457.0,388.0,771.0,1457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,563,595,1255,493,1531,563,649,1543,1255,723,649,493,1159,1255,563,493,1159,1730,563,442,1159,493,442,442,1651,1159,846,649,1651,1730,1730,723,1651,773,1543,442,595,846,1255,442,1817,846,1651,1730,1255,1531,1750,1543,1531,846,1543,649,649,649,493,809,1531,1255,1531,1531,846,649,809,442,809,1085,1159,493,595,477,1531,773,1159,1543,1651,1085,493,1543,1651,1085,1255,595,773,1543,477,1543,809,1817,773,1159,1730,1255,809,1730,723,1730,1651,809,1651,1531,809.0,563.0,1543.0,846.0,1730.0,1255.0,649.0,846.0,1817.0,649.0,649.0,1750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,67,491,522,305,305,1454,491,75,342,75,522,339,1975,1975,665,339,442,1253,305,339,1253,1454,442,442,1975,1758,1454,665,67,1253,75,1708,542,491,1253,522,442,491,305,522,1393,305,1975,1975,1253,665,442,305,67,305,665,1454,491,1708,491,522,542,1708,339,1708,1708,67,665,522,1253,342,339,522,1758,1758,342,522,1708,67,665,442,1758,1708,522,1758,342,442,1708,1758,67,305,1454,442,442,1393,665,1758,339,339,1975,305,1975,1454,342,1975,1708.0,1975.0,522.0,1975.0,1393.0,542.0,1454.0,665.0,1758.0,1454.0,522.0,1758.0,1708.0,1393.0,1758.0,305.0,305.0,67.0,67.0,1708.0,665.0,1758.0,1454.0,342.0,491.0,1975.0,491.0,342.0,67.0,665.0,1393.0,1975.0,342.0,665.0,491.0,1253.0,75.0,305.0,542.0,1454.0,522.0,305.0,75.0,522.0,342.0,342.0,1454.0,442.0,305.0,542.0,442.0,1708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,824,1654,1861,1111,1654,1744,907,1063,151,634,1063,1111,907,1837,1063,824,1744,1744,1063,1861,312,1111,440,1654,1861,907,1063,634,1861,1306,1837,1063,1861,1744,151,151,824,1306,907,999,1111,824,312,824,1063,999,1654,634,1111,440,634,907,1744,440,1837,1111,907,1744,1837,1837,999,1837,1861,1306,907,999,1654,151,1744,634,440,312,440,1654,1744,1861,999,907,1861,1063,999,824,1837,1744,1111,1063,1744,312,1306,440,634,1861,1861,312,824,1654,440,634,1744,1654,1861.0,151.0,312.0,1063.0,634.0,824.0,1654.0,151.0,1063.0,1861.0,1654.0,1861.0,824.0,1306.0,907.0,907.0,907.0,312.0,824.0,1063.0,824.0,1306.0,634.0,1654.0,151.0,1063.0,1111.0,151.0,907.0,1654.0,824.0,1837.0,824.0,1837.0,1063.0,907.0,1306.0,440.0,1744.0,440.0,1111.0,634.0,907.0,1861.0,907.0,1063.0,999.0,999.0,1837.0,312.0,907.0,1063.0,1306.0,1861.0,1111.0,907.0,999.0,1063.0,151.0,151.0,634.0,999.0,1837.0,907.0,1744.0,1306.0,1861.0,1306.0,1744.0,1654.0,634.0,440.0,312.0,1063.0,999.0,1837.0,907.0,1744.0,1063.0,1837.0,1861.0,999.0,1837.0,1744.0,,,,,,,,,,,,,,,
693,967,383,1945,147,29,147,1945,383,967,935,1381,935,746,1381,147,1945,383,177,935,935,281,29,1123,281,281,281,1381,935,967,281,177,1123,177,1381,748,746,177,1381,935,177,1945,746,748,147,281,147,1381,1123,967,383,1123,746,1381,177,383,147,147,1123,177,967,177,177,29,1381,29,1945,967,1381,147,281,147,147,1945,748,147,1381,967,147,147,383,967,748,1123,935,383,177,748,935,1381,29,177,935,383,746,967,935,147,29,147,177,935.0,147.0,967.0,383.0,383.0,383.0,1123.0,967.0,177.0,967.0,748.0,29.0,746.0,147.0,748.0,29.0,1945.0,1945.0,177.0,1945.0,935.0,177.0,29.0,935.0,1945.0,1123.0,383.0,1945.0,383.0,748.0,281.0,1945.0,383.0,1945.0,1381.0,746.0,383.0,746.0,281.0,177.0,746.0,177.0,281.0,281.0,1123.0,1123.0,29.0,147.0,935.0,383.0,935.0,29.0,1945.0,935.0,147.0,29.0,1945.0,177.0,935.0,1381.0,383.0,748.0,281.0,29.0,935.0,746.0,1123.0,935.0,748.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,789,1208,1205,571,1557,1205,1291,1873,970,512,512,597,1205,1557,970,597,970,1983,512,1257,1257,1873,597,1983,1257,970,1208,571,512,1208,1291,970,597,970,296,1291,1873,1257,597,1291,789,1873,512,571,1873,1205,512,1208,512,512,789,970,571,512,571,1557,1205,789,1983,1208,1257,789,512,1208,1873,1873,571,789,597,1208,512,571,970,1208,1291,1208,789,789,512,1208,1557,789,1983,1291,1557,1205,1205,1257,1291,1983,512,571,970,1557,1291,597,1208,970,1205,571,597.0,1205.0,512.0,512.0,1291.0,597.0,1983.0,1257.0,789.0,512.0,1983.0,789.0,1208.0,1205.0,296.0,1983.0,571.0,1257.0,1557.0,1257.0,1205.0,512.0,970.0,571.0,1983.0,1557.0,1205.0,1291.0,1983.0,571.0,597.0,1291.0,512.0,789.0,571.0,512.0,1983.0,789.0,1873.0,1983.0,1205.0,512.0,1205.0,1873.0,1557.0,1557.0,1291.0,1257.0,571.0,571.0,1557.0,1983.0,1208.0,597.0,597.0,1983.0,1208.0,512.0,1205.0,296.0,1205.0,1291.0,597.0,296.0,1983.0,571.0,1873.0,789.0,571.0,1257.0,296.0,1205.0,1291.0,296.0,1208.0,1205.0,571.0,1291.0,512.0,1257.0,1208.0,1873.0,789.0,512.0,1557.0,597.0,512.0,1257.0,970.0,1873.0,1557.0,512.0,,,,,,,
695,198,1626,657,657,828,297,1125,828,828,198,1626,1016,1125,297,820,820,1943,1271,1626,1129,297,1190,1943,828,980,657,198,198,980,657,1125,1943,1129,1129,1190,775,1864,1864,1271,828,1864,1125,905,775,841,297,828,1626,828,905,657,1864,198,980,820,657,905,828,198,1190,297,657,980,1129,828,828,828,198,1626,1626,1129,750,657,1129,841,750,1626,750,1129,657,198,828,1190,820,1129,297,1190,820,775,1190,750,841,905,1271,1190,905,1864,905,841,1129,1626.0,1129.0,1626.0,1943.0,1125.0,1626.0,820.0,297.0,657.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,1380,470,52,1948,1705,138,114,559,138,114,92,1736,1948,52,986,1020,1038,1380,1020,986,1765,559,138,1799,470,1380,1765,114,138,92,470,138,52,114,1038,114,1380,1380,1835,673,559,1948,694,986,559,673,52,673,1705,986,1705,1948,92,559,92,1765,1835,470,559,1799,1380,1020,1799,986,138,559,1380,1380,1765,138,92,1948,470,114,1705,114,1948,92,470,1380,470,559,673,52,1948,1020,559,470,1736,1736,1799,1835,1038,1835,138,986,92,1948,1799,1020,1799.0,1948.0,1038.0,986.0,694.0,986.0,1948.0,986.0,694.0,1948.0,559.0,1799.0,1736.0,694.0,114.0,559.0,1020.0,1799.0,1380.0,1948.0,1736.0,1705.0,52.0,1948.0,559.0,694.0,673.0,1765.0,1765.0,470.0,1835.0,673.0,1736.0,559.0,1765.0,1799.0,470.0,1799.0,52.0,673.0,1020.0,559.0,986.0,1835.0,673.0,1380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,1213,826,394,1530,826,1079,1213,1133,1213,1079,1213,1749,1563,1133,1133,1530,1133,852,1588,1530,1530,478,852,1588,1079,826,1213,1133,1530,1867,1588,478,852,465,1867,814,394,478,1133,852,1079,1530,1079,852,1563,814,478,1563,1213,1530,394,1867,1133,1563,1588,1588,1563,814,1867,1749,1079,1563,814,394,1133,826,1563,478,1588,1749,1213,814,1133,1563,1213,478,1749,478,852,1079,1213,465,814,852,1563,1133,1588,1079,1588,1588,814,826,1749,814,478,1530,1133,394,465,1079,1588.0,826.0,1749.0,478.0,478.0,465.0,852.0,826.0,478.0,852.0,852.0,465.0,1530.0,1749.0,1213.0,394.0,1133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,1570,839,1570,1302,1302,1655,1660,419,691,117,1354,1229,839,1660,1354,1291,691,1660,326,1364,839,117,439,691,1655,419,1660,1190,419,117,374,839,1660,1401,691,419,1660,439,1354,1302,57,57,1655,1291,1086,1364,1570,1302,1160,1302,419,1160,691,1086,1570,1302,57,1160,1086,1291,326,326,1364,1086,1364,1190,691,839,439,439,839,1302,839,1086,1401,419,439,117,1401,1302,439,1160,1160,419,1655,1190,439,117,1364,439,374,419,1302,1401,1655,1190,1354,439,374,1401,419.0,117.0,1291.0,1190.0,419.0,1190.0,1364.0,1291.0,439.0,1190.0,374.0,117.0,1302.0,1160.0,419.0,1160.0,1086.0,439.0,1570.0,1354.0,1401.0,1160.0,374.0,439.0,1190.0,439.0,439.0,117.0,1401.0,57.0,691.0,839.0,1655.0,1291.0,691.0,1160.0,1302.0,439.0,691.0,1660.0,1401.0,326.0,326.0,691.0,1660.0,419.0,1160.0,1660.0,1401.0,1302.0,419.0,1570.0,1660.0,1660.0,1291.0,419.0,1160.0,1229.0,326.0,1364.0,57.0,1291.0,1190.0,691.0,1229.0,439.0,1291.0,1655.0,839.0,439.0,839.0,1302.0,117.0,1364.0,1086.0,117.0,1570.0,117.0,439.0,1086.0,1302.0,439.0,57.0,1229.0,1354.0,57.0,1229.0,1229.0,1401.0,1401.0,1655.0,57.0,326.0,1086.0,326.0,1291.0,,,
699,1073,1257,1257,196,1832,830,1830,811,830,1073,340,811,541,196,1257,811,1099,830,340,1832,1099,811,196,1830,340,1073,541,811,1257,541,1073,1073,830,1073,1830,811,541,830,1830,541,1099,1099,340,1073,1830,541,830,830,830,830,1073,830,340,541,196,1830,340,340,811,1073,1099,1099,196,1099,1830,1099,541,1099,340,1830,541,1073,830,1073,1257,811,830,1832,830,1099,1257,830,1099,830,811,1099,1073,1099,1073,811,1830,830,1099,541,811,541,1830,1830,196,541,830.0,830.0,196.0,541.0,830.0,1830.0,830.0,1257.0,196.0,541.0,1832.0,1073.0,196.0,811.0,541.0,811.0,196.0,340.0,541.0,830.0,196.0,811.0,1830.0,1073.0,811.0,1073.0,1832.0,541.0,1073.0,811.0,1073.0,1830.0,1830.0,1257.0,340.0,1257.0,830.0,811.0,196.0,1073.0,1099.0,1099.0,1073.0,1830.0,340.0,1257.0,541.0,340.0,1099.0,340.0,830.0,1832.0,830.0,830.0,830.0,541.0,1073.0,1099.0,1830.0,1257.0,541.0,1099.0,541.0,1099.0,830.0,1257.0,1257.0,1830.0,1832.0,811.0,1257.0,340.0,811.0,1099.0,1099.0,1073.0,1073.0,811.0,,,,,,,,,,,,,,,,,,,,,
700,1504,1062,1238,157,958,958,1904,958,157,390,390,1850,390,128,1101,1372,958,1062,1238,1062,1238,1238,1372,1904,390,128,390,390,390,1238,1850,1850,1238,1372,1504,1101,1238,1504,157,1238,1504,1101,1101,1062,1504,1238,958,1238,1062,1504,958,1372,390,1101,1850,1062,1372,1372,1062,1904,157,1062,157,1504,1238,1850,958,958,390,1372,958,128,1850,1904,1850,128,1238,1904,1372,958,390,1372,1504,157,1062,1372,1372,1504,390,1504,157,1904,1101,390,128,958,1504,157,128,1062,1850.0,1850.0,128.0,1238.0,1238.0,1850.0,128.0,1904.0,390.0,1904.0,157.0,128.0,1504.0,1238.0,1504.0,1850.0,1372.0,390.0,958.0,958.0,157.0,157.0,1062.0,157.0,1062.0,1904.0,1101.0,1904.0,157.0,128.0,1850.0,1904.0,1850.0,1238.0,157.0,157.0,1101.0,1904.0,1372.0,1062.0,1372.0,1904.0,390.0,1062.0,1504.0,390.0,1101.0,1372.0,958.0,1062.0,157.0,157.0,1238.0,958.0,1372.0,1904.0,128.0,128.0,958.0,1850.0,1101.0,1101.0,1850.0,390.0,1062.0,1062.0,1238.0,128.0,1372.0,157.0,1372.0,1504.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,
701,1698,1585,651,171,1793,255,171,457,651,171,651,860,171,1804,457,860,1698,171,1793,1585,651,1698,1585,171,457,1793,457,1804,1793,1838,1838,255,457,1838,1838,1507,651,1507,1838,171,1698,1507,860,651,106,106,255,651,255,860,106,651,1804,1698,1838,255,106,457,651,171,1507,1804,1507,1838,457,1698,1585,1793,651,1507,1698,1838,457,457,1698,1698,860,106,1838,106,1698,1838,651,1507,651,651,1507,457,106,1793,651,457,860,171,651,651,1793,651,1804,1804,1507.0,1507.0,1804.0,171.0,1804.0,1507.0,255.0,1698.0,1585.0,255.0,457.0,651.0,1793.0,1507.0,1585.0,651.0,255.0,651.0,1838.0,651.0,1698.0,457.0,1698.0,1585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,553,1350,1852,1376,1852,1735,553,630,1852,553,1449,1852,1350,769,39,39,992,1129,891,1581,1581,1735,1748,769,39,506,1852,1748,630,891,1735,1748,1735,553,1663,440,1350,262,630,506,1735,1663,891,1129,1449,992,630,769,1663,1663,992,973,1376,1735,1581,1449,891,891,1735,39,1748,553,992,630,1449,992,1350,992,1735,630,262,39,1449,1007,769,440,1748,1007,1581,440,1852,506,1581,1350,1663,769,553,1350,1350,39,1735,891,992,1748,1376,1735,1735,973,440,1350,262.0,553.0,891.0,1581.0,39.0,506.0,891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1737,1043,31,168,31,178,168,1171,178,1737,1171,1484,168,1043,1804,530,31,1484,1737,530,31,1043,31,1043,168,1171,168,1171,1804,178,1171,31,1737,530,1383,1804,1043,680,1043,1383,1171,1804,1737,530,1171,178,1804,530,1804,1043,31,31,1383,1484,1737,1737,530,1737,31,1171,1484,680,1043,613,1484,1737,1043,178,1804,31,1484,530,1383,680,1737,613,1383,1737,178,1383,1737,1043,1484,680,1737,1484,680,1484,680,1383,1737,1737,1484,1043,680,178,1171,31,1171,1484,168.0,1043.0,1171.0,530.0,1804.0,168.0,1383.0,680.0,1737.0,1737.0,178.0,168.0,31.0,1383.0,178.0,1804.0,1737.0,168.0,168.0,1043.0,168.0,1484.0,1804.0,613.0,1484.0,1171.0,680.0,1484.0,178.0,613.0,530.0,168.0,613.0,1043.0,1171.0,168.0,178.0,613.0,1737.0,1484.0,1383.0,178.0,1171.0,168.0,1043.0,1043.0,1383.0,613.0,168.0,1737.0,1737.0,1804.0,530.0,680.0,1484.0,613.0,1383.0,1737.0,1737.0,1043.0,31.0,1043.0,613.0,1043.0,1043.0,1804.0,1484.0,680.0,178.0,1737.0,31.0,1383.0,1737.0,31.0,1804.0,178.0,1043.0,1043.0,,,,,,,,,,,,,,,,,,,,,
704,224,677,1518,224,1763,791,1518,1381,907,658,607,791,1817,677,677,1518,658,618,1381,607,1518,907,658,618,1140,791,1140,224,1381,658,658,1518,1140,618,677,1518,142,1763,1763,791,1140,618,791,677,142,142,791,224,1140,1381,791,791,658,658,1140,658,1076,791,1763,224,677,677,1381,658,224,1140,607,677,1763,791,224,677,677,658,1518,607,791,677,1763,607,907,677,224,1763,1817,1817,677,1140,791,791,1381,1518,1076,142,607,1381,1140,791,1518,1140,907.0,142.0,1381.0,607.0,1763.0,1817.0,142.0,1381.0,907.0,607.0,224.0,1763.0,1518.0,1763.0,618.0,658.0,1518.0,1381.0,1381.0,142.0,224.0,1518.0,658.0,791.0,1140.0,142.0,1381.0,618.0,1076.0,1518.0,142.0,1381.0,791.0,677.0,1140.0,1518.0,142.0,791.0,1076.0,1076.0,618.0,142.0,607.0,1076.0,618.0,791.0,1763.0,907.0,607.0,607.0,1140.0,1817.0,677.0,1518.0,658.0,1381.0,1381.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1283,879,1634,879,145,1882,1469,1283,1634,145,145,1283,403,1636,567,1882,1283,752,1634,1380,1555,145,587,1882,752,1469,1380,1636,1283,1469,752,879,1555,1882,1380,145,1882,1469,1634,403,1636,1555,1380,1380,1636,1636,587,1469,879,1380,1636,879,1634,403,1283,1634,1555,1636,1636,1380,752,1555,1283,1380,1882,145,752,1636,1380,403,1882,1283,1283,1882,1634,879,1555,1469,879,879,1555,587,567,403,1634,1634,1882,1555,587,879,1380,1882,1636,1380,752,1636,879,1283,1636,1283,1469.0,1636.0,587.0,1636.0,1469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,282,228,543,1070,639,1494,1253,1070,543,1253,639,895,1263,940,1263,521,521,84,228,895,1935,521,1070,895,84,282,521,895,543,521,1070,282,521,639,895,511,228,543,228,1556,1494,895,639,228,511,1253,511,84,1263,1556,521,84,535,521,1253,228,535,535,639,1263,1253,1556,1263,511,1263,84,228,511,521,1449,940,84,1263,228,543,1070,511,1556,521,282,1070,84,940,639,511,1449,639,1449,1935,535,1070,940,1494,1935,1494,940,895,1494,639,1263,543.0,282.0,535.0,1935.0,1253.0,1070.0,1935.0,535.0,511.0,1263.0,1070.0,228.0,511.0,895.0,535.0,282.0,228.0,543.0,84.0,511.0,228.0,521.0,1556.0,511.0,1556.0,1070.0,84.0,1935.0,1253.0,1263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,1068,1068,1697,16,1581,884,1239,16,1109,1697,1239,1472,228,884,1953,16,1718,166,1472,16,1581,1953,16,1082,166,884,1321,1697,1082,884,247,752,16,1472,228,1321,1953,1790,1790,1953,16,1109,1068,166,1239,1321,752,166,1697,1239,1239,1790,1321,1472,1109,1187,1953,1472,1581,16,1472,1957,1697,1109,1718,166,1718,1239,752,1718,228,622,247,166,1472,166,1957,1068,1187,1957,752,1697,1957,247,622,622,1953,1953,1187,884,1321,1068,166,228,1581,884,1187,166,166,1472,228.0,1321.0,1697.0,1109.0,1239.0,166.0,1068.0,1082.0,884.0,1321.0,228.0,228.0,16.0,1109.0,622.0,622.0,166.0,622.0,16.0,16.0,1109.0,622.0,1472.0,1187.0,1187.0,16.0,16.0,1321.0,1321.0,1581.0,622.0,1321.0,1472.0,1790.0,622.0,1472.0,1581.0,228.0,247.0,752.0,166.0,228.0,1239.0,752.0,752.0,1718.0,1109.0,1187.0,884.0,1109.0,228.0,166.0,752.0,1472.0,1082.0,622.0,1239.0,1718.0,622.0,622.0,228.0,1321.0,1697.0,228.0,1068.0,166.0,1581.0,884.0,1697.0,228.0,247.0,1109.0,884.0,1109.0,1239.0,884.0,228.0,1790.0,,,,,,,,,,,,,,,,,,,,,
708,726,1343,1443,1692,27,27,1692,151,845,845,1895,1692,726,1093,845,1443,1462,144,1895,1895,144,1343,1443,1895,726,1692,27,144,845,1093,144,1462,726,144,151,27,1462,1343,1692,845,151,1692,845,1093,1093,1443,1542,1895,1542,1443,1093,1093,1093,1692,1895,151,1895,1462,151,1443,1443,1093,1692,1443,151,1462,1692,1542,27,1343,144,1542,1542,726,1093,144,1895,1895,1462,726,151,27,27,845,144,1692,1462,1093,27,151,151,1343,1895,1542,1343,726,1895,1462,1462,1093,1093.0,845.0,1692.0,144.0,845.0,1443.0,1462.0,1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,517,535,158,1057,247,247,158,1652,158,354,560,1057,1946,354,783,1652,247,1651,1651,1652,517,656,1651,1057,494,535,354,354,1927,247,158,247,494,158,1651,1057,1651,1946,656,354,517,560,1097,354,560,354,560,354,783,517,535,517,1927,1927,1097,560,1927,1097,560,656,1057,535,1927,354,517,517,783,783,158,1651,494,158,656,1057,1651,158,354,247,560,560,517,560,656,1057,1651,783,158,354,1057,1097,354,494,1097,1651,560,1927,158,783,247,494,656.0,656.0,783.0,783.0,1651.0,656.0,158.0,1927.0,517.0,158.0,517.0,1652.0,656.0,1651.0,1651.0,656.0,1927.0,247.0,494.0,247.0,158.0,1651.0,1651.0,656.0,517.0,354.0,535.0,494.0,560.0,1927.0,560.0,247.0,158.0,517.0,1651.0,247.0,494.0,158.0,560.0,354.0,1057.0,1651.0,517.0,1057.0,656.0,1946.0,783.0,1946.0,535.0,656.0,1057.0,783.0,1651.0,517.0,656.0,1651.0,656.0,1946.0,1651.0,1651.0,1097.0,1652.0,158.0,247.0,354.0,494.0,1927.0,656.0,1651.0,1651.0,783.0,517.0,1651.0,783.0,1651.0,354.0,1097.0,1927.0,354.0,783.0,1057.0,158.0,354.0,517.0,560.0,1097.0,,,,,,,,,,,,,
710,973,973,850,17,973,1420,1420,1495,161,850,554,460,1252,1495,1542,17,1542,58,1252,460,161,1420,617,39,1347,1542,1495,617,39,1542,1252,1347,973,1495,617,1252,1420,1420,1065,1420,1065,58,1252,1420,58,1420,39,1347,1542,1495,1495,617,1542,39,1252,1065,1495,1347,1252,39,39,1347,1347,161,850,1065,1252,850,617,850,617,58,1495,1252,1495,1065,617,1495,554,850,973,1347,554,161,161,17,1347,460,58,460,39,1347,1542,1542,1542,1420,1347,1065,617,1542,1495.0,460.0,617.0,1252.0,617.0,1347.0,161.0,1347.0,1495.0,161.0,39.0,1420.0,554.0,161.0,1347.0,58.0,58.0,1252.0,1252.0,1347.0,17.0,39.0,850.0,973.0,617.0,161.0,617.0,1420.0,58.0,1347.0,1420.0,1347.0,554.0,1252.0,1347.0,973.0,1065.0,1065.0,1065.0,850.0,58.0,1252.0,617.0,1347.0,1065.0,1347.0,1252.0,1495.0,17.0,554.0,554.0,17.0,554.0,460.0,617.0,850.0,17.0,973.0,58.0,1347.0,1065.0,1495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,444,1797,1383,106,278,998,444,1738,282,1738,1123,1797,706,1962,870,1289,1383,1738,870,1797,1797,1962,870,870,1962,106,1797,1289,706,1738,1383,1738,870,597,998,706,1835,106,106,870,106,1797,493,106,493,1797,278,1401,998,1383,1835,282,1289,278,1401,1835,1383,1289,106,706,1835,1835,493,1401,1289,1123,1835,493,1401,106,998,444,444,1962,1383,998,278,1289,282,1962,597,493,1289,706,444,1401,1383,1123,597,870,870,1123,870,1797,444,597,1797,444,998,1797,998.0,1401.0,1289.0,278.0,106.0,1962.0,1123.0,493.0,106.0,1383.0,1123.0,1738.0,1962.0,1123.0,444.0,706.0,106.0,106.0,597.0,1123.0,1383.0,282.0,1401.0,870.0,870.0,278.0,1797.0,444.0,597.0,493.0,998.0,444.0,444.0,1797.0,278.0,1962.0,1962.0,1962.0,1401.0,1738.0,1962.0,1738.0,1738.0,1123.0,1962.0,282.0,998.0,282.0,1289.0,282.0,1738.0,1962.0,706.0,998.0,106.0,1123.0,1835.0,1289.0,1738.0,1123.0,1383.0,597.0,998.0,1401.0,278.0,1289.0,1835.0,1123.0,870.0,870.0,1383.0,278.0,1383.0,1383.0,1738.0,1835.0,106.0,1289.0,444.0,444.0,444.0,1962.0,493.0,1383.0,1289.0,1289.0,998.0,706.0,1289.0,1123.0,,,,,,,,,
712,1511,375,1642,375,408,112,408,1057,818,818,1383,336,1383,1057,128,112,1511,408,1642,1057,1642,408,818,375,818,1511,818,1161,128,1000,1057,1057,112,1057,1383,128,408,1642,1511,818,264,375,1000,112,1511,1000,375,1000,128,1383,375,1511,1383,128,112,128,112,375,1511,818,128,1000,375,1383,1511,112,1161,1383,375,1642,1383,1642,336,818,375,1511,1383,128,128,1642,1511,1383,1642,1511,1383,336,1511,408,112,1000,112,1511,1057,128,1511,128,128,1383,1000,264,408.0,1057.0,128.0,1383.0,818.0,1383.0,264.0,336.0,1511.0,1511.0,818.0,336.0,112.0,1161.0,1383.0,1383.0,1161.0,408.0,1161.0,408.0,128.0,112.0,1383.0,1000.0,1383.0,264.0,128.0,1057.0,128.0,1511.0,1642.0,112.0,1642.0,1383.0,1511.0,1161.0,1642.0,1161.0,264.0,375.0,1000.0,1642.0,1383.0,1642.0,818.0,112.0,1057.0,1057.0,818.0,128.0,1057.0,264.0,1642.0,1642.0,336.0,375.0,336.0,375.0,408.0,1642.0,1161.0,1511.0,1383.0,408.0,1511.0,1511.0,1161.0,1511.0,375.0,1000.0,1642.0,1057.0,1383.0,1057.0,1511.0,1383.0,1511.0,818.0,1383.0,1383.0,1511.0,1057.0,1642.0,128.0,128.0,1057.0,1000.0,375.0,112.0,375.0,336.0,1057.0,128.0,336.0,1161.0,,,,
713,1839,1931,1839,871,1603,1614,476,573,835,476,185,573,871,476,476,573,185,871,1839,1614,573,1088,1839,835,871,1614,1839,1603,1088,573,185,1603,1931,1088,1603,871,1614,1088,1088,871,871,573,1931,835,1603,1088,185,185,1839,835,835,573,835,1603,1603,871,573,1088,573,1614,476,327,1510,1088,1603,835,1510,1088,327,1603,573,1510,185,1510,573,1614,1931,476,1839,1839,573,327,1088,573,1088,1088,1603,1839,1931,573,1931,327,1603,573,1088,1931,1510,835,327,573,1839.0,573.0,185.0,327.0,871.0,1603.0,327.0,1603.0,327.0,1088.0,1603.0,871.0,327.0,1931.0,1088.0,835.0,1510.0,871.0,327.0,1510.0,1603.0,1839.0,1603.0,1614.0,1614.0,1839.0,871.0,1088.0,1088.0,573.0,573.0,1614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
